Title,Code,Genre,Nation,Director,Actor,Movie Code
진주만,31267,"['전쟁', '드라마', '액션', '멜로/로맨스']",['미국'],['마이클 베이'],"['벤 애플렉', '조쉬 하트넷', '케이트 베킨세일']",
세자매,193328,['드라마'],['한국'],['이승원'],"['문소리', '김선영', '장윤주']",
창,18487,['드라마'],['한국'],['임권택'],"['신은경', '한정현']",
모터싸이클 다이어리,38551,['드라마'],"['미국', '독일', '영국']",['월터 살레스'],"['가엘 가르시아 베르날', '로드리고 드 라 세르나', '미아 마에스트로']",
약장수,128265,['드라마'],['한국'],['조치언'],"['김인권', '박철민', '이주실']",
죽어야 사는 여자,11810,"['코미디', '판타지']",['미국'],['로버트 저메키스'],"['골디 혼', '브루스 윌리스', '메릴 스트립']",
스내치,31066,"['코미디', '범죄', '스릴러']","['영국', '미국']",['가이 리치'],"['베니시오 델 토로', '데니스 파리나', '비니 존스']",
웨이 백,52429,['드라마'],['미국'],['피터 위어'],"['에드 해리스', '짐 스터게스', '시얼샤 로넌']",
내니 맥피 - 우리 유모는 마법사,54435,"['코미디', '가족']",['미국'],['커크 존스'],['엠마 톰슨'],
몬스터 호텔 3,169643,"['애니메이션', '코미디', '가족', '판타지']",['미국'],['젠디 타타코브스키'],"['아담 샌들러', '셀레나 고메즈']",
겟 썸,47359,"['액션', '드라마', '멜로/로맨스']",['미국'],['제프 와드로'],"['숀 패리스', '엠버 허드']",
아이스 에이지,34449,"['애니메이션', '모험', '가족', '판타지', '코미디']",['미국'],"['크리스 웨지', '카를로스 살다나']","['레이 로마노', '존 레귀자모', '데니스 리어리']",
몬스터 콜,125401,"['드라마', '판타지']","['미국', '스페인']",['후안 안토니오 바요나'],"['루이스 맥더겔', '시고니 위버', '펠리시티 존스']",
러닝 스케어드,58434,"['액션', '범죄', '드라마', '스릴러']",['미국'],['웨인 크라머'],['폴 워커'],
비커밍 제인,64242,"['멜로/로맨스', '드라마']","['영국', '미국', '아일랜드']",['줄리언 재롤드'],"['앤 해서웨이', '제임스 맥어보이', '줄리 월터스']",
몬스터 호텔 2,122596,"['애니메이션', '코미디', '가족']",['미국'],['젠디 타타코브스키'],"['아담 샌들러', '셀레나 고메즈', '케빈 제임스']",
카메라를 멈추면 안 돼!,174301,"['공포', '코미디']",['일본'],['우에다 신이치로'],"['하마츠 타카유키', '아키야마 유즈키', '나가야 카즈아키']",
논스톱,98484,['액션'],"['미국', '프랑스']",['자움 콜렛 세라'],"['리암 니슨', '줄리안 무어', '미셀 도커리']",
캡틴 판타스틱,127396,['드라마'],['미국'],['맷 로스'],"['비고 모텐슨', '조지 맥케이', '사만다 이슬러']",
노바디,197520,"['액션', '코미디']",['미국'],['일리야 나이슐러'],['밥 오덴커크'],
아이 필 프리티,168017,['코미디'],['미국'],"['에비 콘', '마크 실버스테인']","['에이미 슈머', '미셸 윌리엄스']",
피아노,13314,"['드라마', '멜로/로맨스']","['오스트레일리아', '뉴질랜드']",['제인 캠피온'],"['홀리 헌터', '하비 케이틀', '샘 닐']",
자전거 탄 소년,85606,['드라마'],"['벨기에', '프랑스']","['장-피에르 다르덴', '뤽 다르덴']","['세실 드 프랑스', '토마 도레', '제레미 레니에']",
가려진 시간,141259,"['드라마', '판타지']",['한국'],['엄태화'],"['강동원', '신은수', '이효제']",
기사 윌리엄,32478,"['액션', '코미디', '모험']",['미국'],['브라이언 헬겔랜드'],"['히스 레저', '마크 애디', '루퍼스 스웰']",
레디 플레이어 원,136898,"['액션', 'SF', '모험']",['미국'],['스티븐 스필버그'],"['마크 라이런스', '사이먼 페그', '올리비아 쿡']",
데드 맨 워킹,17744,['드라마'],['미국'],['팀 로빈스'],"['수잔 서랜든', '숀 펜']",
엽문3: 최후의 대결,112082,"['액션', '드라마']",['홍콩'],['엽위신'],"['견자단', '슝다이린', '장진']",
사랑할 때 버려야 할 아까운 것들,37938,"['코미디', '멜로/로맨스', '드라마']",['미국'],['낸시 마이어스'],"['잭 니콜슨', '다이안 키튼']",
미드나잇 인 파리,74610,"['코미디', '멜로/로맨스', '판타지']","['미국', '스페인']",['우디 앨런'],"['오웬 윌슨', '마리옹 꼬띠아르', '레이첼 맥아담스']",
화씨 9/11,38547,"['다큐멘터리', '전쟁']",['미국'],['마이클 무어'],['마이클 무어'],
그녀,101950,"['드라마', '멜로/로맨스']",['미국'],['스파이크 존즈'],"['호아킨 피닉스', '에이미 아담스', '루니 마라']",
윈드 리버,149757,"['서스펜스', '액션', '스릴러']","['미국', '영국', '캐나다']",['테일러 쉐리던'],"['제레미 레너', '엘리자베스 올슨']",
뉴 폴리스 스토리,39479,['액션'],['홍콩'],['진목승'],['성룡'],
레이디 버드,158611,"['코미디', '드라마']",['미국'],['그레타 거윅'],['시얼샤 로넌'],
트래쉬,114293,"['모험', '드라마', '스릴러']",['영국'],['스티븐 달드리'],"['루니 마라', '마틴 쉰', '릭슨 테베즈']",
도리를 찾아서,97629,"['애니메이션', '모험', '코미디', '가족']",['미국'],['앤드류 스탠튼'],"['엘런 드제너러스', '앨버트 브룩스', '에드 오닐']",
쩨쩨한 로맨스,75724,"['멜로/로맨스', '코미디']",['한국'],['김정훈'],"['이선균', '최강희']",
몬테 크리스토 백작,33048,"['액션', '모험', '범죄', '드라마', '스릴러', '멜로/로맨스']","['영국', '미국', '아일랜드']",['케빈 레이놀즈'],"['제임스 카비젤', '가이 피어스', '리처드 해리스']",
훌라 걸스,63483,"['코미디', '드라마']",['일본'],['이상일'],"['마츠유키 야스코', '토요카와 에츠시', '아오이 유우']",
괴물의 아이,134134,"['애니메이션', '판타지', '모험']",['일본'],['호소다 마모루'],"['야쿠쇼 코지', '미야자키 아오이', '소메타니 쇼타']",
러브 라이브! 더 스쿨 아이돌 무비,140895,['애니메이션'],['일본'],['쿄고쿠 타카히코'],"['닛타 에미', '난죠 요시노', '우치다 아야']",
웜 바디스,92047,"['코미디', '공포', '멜로/로맨스']",['미국'],['조나단 레빈'],"['니콜라스 홀트', '테레사 팔머', '존 말코비치']",
록키 호러 픽쳐 쇼,18933,"['판타지', '코미디', '공포', '뮤지컬']","['영국', '미국']",['짐 셔먼'],"['팀 커리', '수잔 서랜든', '베리 보스트윅']",
마스터 앤드 커맨더: 위대한 정복자,37686,"['액션', '드라마', '모험', '전쟁']",['미국'],['피터 위어'],"['러셀 크로우', '폴 베타니']",
재심,149512,['드라마'],['한국'],['김태윤'],"['정우', '강하늘', '김해숙']",
로스트 인 더스트,137971,"['범죄', '드라마']",['미국'],['데이빗 맥킨지'],"['크리스 파인', '벤 포스터', '제프 브리지스']",
지. 아이. 제인,18563,"['드라마', '액션']",['미국'],['리들리 스콧'],['데미 무어'],
오빠생각,136686,"['드라마', '전쟁']",['한국'],['이한'],"['임시완', '고아성']",
악마는 사라지지 않는다,191560,"['범죄', '스릴러', '드라마']",['미국'],['안토니오 캠포스'],"['로버트 패틴슨', '톰 홀랜드', '세바스찬 스탠']",
세이프 헤이븐,99799,"['멜로/로맨스', '서스펜스', '드라마', '미스터리']",['미국'],['라세 할스트롬'],"['조쉬 더하멜', '줄리안 허프', '코비 스멀더스']",
더 콘서트,72443,"['코미디', '드라마']","['프랑스', '이탈리아', '루마니아', '벨기에']",['라두 미하일레아누'],"['알렉세이 구스코프', '드미트리 나자로브']",
모어 댄 블루,179430,"['멜로/로맨스', '드라마']",['대만'],['임효겸'],"['류이호', '진의함']",
렛 미 인,49957,"['공포', '드라마']",['스웨덴'],['토마스 알프레드슨'],"['카레 헤레브란트', '리나 레안데르손', '카린 베그퀴스트']",
극한직업,167651,['코미디'],['한국'],['이병헌'],"['류승룡', '이하늬', '진선규']",
BB 프로젝트,62742,['액션'],['홍콩'],['진목승'],"['성룡', '고천락']",
파퍼씨네 펭귄들,82142,['코미디'],['미국'],['마크 워터스'],"['짐 캐리', '칼라 구기노', '안젤라 랜즈베리']",
레드 드래곤,35733,"['범죄', '미스터리', '스릴러']",['미국'],['브렛 래트너'],"['안소니 홉킨스', '에드워드 노튼']",
미 비포 유,137915,['멜로/로맨스'],['미국'],['테아 샤록'],"['에밀리아 클라크', '샘 클라플린']",
폭풍 속으로,11088,"['액션', '범죄', '모험', '스릴러', '드라마']","['미국', '일본']",['캐서린 비글로우'],"['키아누 리브스', '패트릭 스웨이지']",
블랙 위도우,184318,"['액션', '모험', 'SF']",['미국'],['케이트 쇼트랜드'],"['스칼릿 조핸슨', '플로렌스 퓨', '레이첼 와이즈']",
매치스틱 맨,36853,['코미디'],['미국'],['리들리 스콧'],"['니콜라스 케이지', '샘 락웰', '알리슨 로먼']",
언페이스풀,34969,"['드라마', '멜로/로맨스', '스릴러']","['미국', '독일', '프랑스']",['애드리안 라인'],"['리차드 기어', '다이안 레인', '올리비에 마르티네즈']",
더 문,53902,"['SF', '스릴러']",['영국'],['던칸 존스'],"['샘 락웰', '케빈 스페이시']",
"우리, 사랑일까요?",40208,"['코미디', '멜로/로맨스', '드라마']",['미국'],['나이젤 콜'],"['애쉬튼 커쳐', '아만다 피트']",
디 아더스,33062,"['미스터리', '공포']","['미국', '프랑스', '스페인']",['알레한드로 아메나바르'],['니콜 키드먼'],
짱구는 못말려 극장판：엄청 맛있어! B급 음식 서바이벌!,103241,['애니메이션'],['일본'],['하시모토 마사카즈'],"['야지마 아키코', '후지와라 케이지', '나라하시 미키']",
보리밭을 흔드는 바람,49380,"['전쟁', '드라마']","['독일', '이탈리아', '프랑스', '아일랜드', '영국']",['켄 로치'],['킬리언 머피'],
아무르,92505,"['드라마', '멜로/로맨스']","['프랑스', '독일', '오스트리아']",['미카엘 하네케'],"['장-루이 트린티냥', '엠마누엘 리바', '이자벨 위페르']",
블루 재스민,104331,"['드라마', '코미디']",['미국'],['우디 앨런'],"['케이트 블란쳇', '알렉 볼드윈', '샐리 호킨스']",
데어 윌 비 블러드,66034,['드라마'],['미국'],['폴 토마스 앤더슨'],"['다니엘 데이 루이스', '폴 다노']",
기생충,161967,['드라마'],['한국'],['봉준호'],"['송강호', '이선균', '조여정']",
위아 유어 프렌즈,130943,"['드라마', '멜로/로맨스']","['영국', '프랑스', '미국']",['맥스 조셉'],"['잭 에프론', '에밀리 라타이코프스키']",
울프 콜,189028,"['액션', '스릴러']",['프랑스'],['안토닌 보드리'],"['프랑수아 시빌', '오마 사이']",
스탈린그라드: 최후의 전투,18730,"['전쟁', '드라마']","['독일', '스웨덴']",['조셉 빌스마이어'],"['도미니크 호위츠', '토마스 크레취만', '조컨 니켈']",
남극의 쉐프,72524,['코미디'],['일본'],['오키타 슈이치'],"['사카이 마사토', '코라 켄고']",
디스커넥트,97747,"['드라마', '스릴러']",['미국'],['헨리 알렉스 루빈'],"['알렉산더 스카스가드', '제이슨 베이트먼', '폴라 패튼']",
호빗: 다섯 군대 전투,97816,"['판타지', '모험']","['뉴질랜드', '미국']",['피터 잭슨'],"['마틴 프리먼', '이안 맥켈런', '리처드 아미티지']",
더 킹: 헨리 5세,187526,['드라마'],"['오스트레일리아', '영국', '헝가리']",['데이비드 미쇼'],"['티모시 샬라메', '조엘 에저튼']",
정글,158623,"['액션', '모험', '드라마', '스릴러']","['오스트레일리아', '콜롬비아']",['그렉 맥린'],"['다니엘 래드클리프', '토마스 크레취만', '알렉스 러셀']",
데몰리션,133424,['드라마'],['미국'],['장 마크 발레'],"['제이크 질렌할', '나오미 왓츠', '크리스 쿠퍼']",
아이언 마스크,19078,['드라마'],['미국'],['랜달 웰러스'],"['레오나르도 디카프리오', '제레미 아이언스', '존 말코비치']",
고백,76103,"['드라마', '공포']",['일본'],['나카시마 테츠야'],"['마츠 다카코', '오카다 마사키', '기무라 요시노']",
아워 이디엇 브라더,81028,['코미디'],['미국'],['제시 페레츠'],"['폴 러드', '주이 디샤넬', '엘리자베스 뱅크스']",
회복,72406,['다큐멘터리'],['한국'],['김종철'],['박지윤'],
와일드,118395,['드라마'],['미국'],['장 마크 발레'],"['리즈 위더스푼', '로라 던', '토머스 새도스키']",
레고 배트맨 무비,132627,"['애니메이션', '액션', '모험', '코미디', '가족', '판타지']","['미국', '덴마크']",['크리스 맥케이'],"['윌 아넷', '랄프 파인즈', '로사리오 도슨']",
리틀 프린세스 소피아: 신비한 섬,165514,"['애니메이션', '가족', '판타지']",['미국'],['제이미 밋첼'],"['김미랑', '서지연']",
꽃보다 남자,46874,['멜로/로맨스'],['일본'],['이시이 야스하루'],"['이노우에 마오', '마츠모토 준', '오구리 슌']",
폰 부스,36337,"['미스터리', '스릴러']",['미국'],['조엘 슈마허'],"['콜린 파렐', '포레스트 휘테커', '키퍼 서덜랜드']",
옥자,143435,"['모험', '액션', '드라마']","['한국', '미국']",['봉준호'],"['틸다 스윈튼', '폴 다노', '안서현']",
헤이트풀8,124238,"['서부', '액션', '스릴러']",['미국'],['쿠엔틴 타란티노'],"['사무엘 L. 잭슨', '커트 러셀', '제니퍼 제이슨 리']",
블랙 가스펠,112666,['드라마'],"['한국', '미국']",['히즈엠티 미니스트리'],"['양동근', '정준', '김유미']",
에어로너츠,167658,"['드라마', '모험']","['영국', '미국']",['톰 하퍼'],"['펠리시티 존스', '에디 레드메인']",
앵그리 버드 2: 독수리 왕국의 침공,167599,"['애니메이션', '액션']",['미국'],['서럽 밴 오먼'],"['제이슨 서디키스', '조시 게드', '대니 맥브라이드']",
미스 페레그린과 이상한 아이들의 집,129383,"['판타지', '미스터리']",['미국'],['팀 버튼'],"['에바 그린', '에이사 버터필드', '사무엘 L. 잭슨']",
국경의 남쪽,50278,"['드라마', '멜로/로맨스']",['한국'],['안판석'],"['차승원', '조이진', '심혜진']",
슈퍼 사이즈 미,38789,"['다큐멘터리', '코미디', '드라마']",['미국'],['모건 스펄록'],['모건 스펄록'],
럭키,140695,['코미디'],['한국'],['이계벽'],"['유해진', '이준', '조윤희']",
고녀석 맛나겠다2 : 함께라서 행복해,126386,"['애니메이션', '가족', '모험']",['한국'],"['최경석', '노나카 카즈미']","['엄상현', '시영준', '안장혁']",
